03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:46:51.580856 ./server:     C150DgmSocket::read: successful read with len=511 |.E...romeo.txt......................................................................................|
03/03/2016 19:46:51.580916 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.E...romeo.txt......................................................................................|
03/03/2016 19:46:51.580965 ./server:     Server received TRANSFER packet 69 for file romeo.txt

03/03/2016 19:46:51.587290 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:51.587400 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:51.588749 ./server:     C150DgmSocket::read: successful read with len=511 |.F...romeo.txt......................................................................................|
03/03/2016 19:46:51.588804 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.F...romeo.txt......................................................................................|
03/03/2016 19:46:51.588854 ./server:     Server received TRANSFER packet 70 for file romeo.txt

03/03/2016 19:46:51.594987 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:51.595090 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:51.596311 ./server:     C150DgmSocket::read: successful read with len=511 |.G...romeo.txt......................................................................................|
03/03/2016 19:46:51.596365 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.G...romeo.txt......................................................................................|
03/03/2016 19:46:51.596415 ./server:     Server received TRANSFER packet 71 for file romeo.txt

03/03/2016 19:46:51.602382 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:51.602488 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:51.603729 ./server:     C150DgmSocket::read: successful read with len=511 |.H...romeo.txt......................................................................................|
03/03/2016 19:46:51.603798 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.H...romeo.txt......................................................................................|
03/03/2016 19:46:52.253909 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:52.253971 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:52.254032 ./server:     Server received TRANSFER packet 473 for file romeo.txt

03/03/2016 19:46:52.265330 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.265450 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.602825 ./server:     C150DgmSocket::read: successful read with len=511 |.I...romeo.txt......................................................................................|
03/03/2016 19:46:52.602890 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.I...romeo.txt......................................................................................|
03/03/2016 19:46:52.602941 ./server:     Server received TRANSFER packet 73 for file romeo.txt

03/03/2016 19:46:52.609321 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.609432 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.610823 ./server:     C150DgmSocket::read: successful read with len=511 |.J...romeo.txt......................................................................................|
03/03/2016 19:46:52.610881 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.J...romeo.txt......................................................................................|
03/03/2016 19:46:52.610934 ./server:     Server received TRANSFER packet 74 for file romeo.txt

03/03/2016 19:46:52.617286 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.617392 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:52.618737 ./server:     C150DgmSocket::read: successful read with len=511 |.K...romeo.txt......................................................................................|
03/03/2016 19:46:52.618796 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.K...romeo.txt......................................................................................|
03/03/2016 19:46:52.618849 ./server:     Server received TRANSFER packet 75 for file romeo.txt
